event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type
7135,user_19,sess_1352,1,2024-01-13T22:36:38Z,night,january,tablet,eu_west,paid_ads,product_details,search_results,irrational_jump,5051.43,4293.72,black,pro
7136,user_19,sess_1352,2,2024-01-13T22:37:51Z,night,january,desktop,ap_south,paid_ads,search_results,home,scroll,1599.59,1359.65,black,pro
7137,user_19,sess_1352,3,2024-01-13T22:41:29Z,night,january,desktop,us_east,paid_ads,home,search_results,scroll,2987.12,2539.05,black,pro
7138,user_19,sess_1352,4,2024-01-13T22:42:21Z,night,january,tablet,eu_west,direct,search_results,product_details,hover,3855.59,3277.25,black,pro
7139,user_19,sess_1352,5,2024-01-13T22:44:19Z,night,january,tablet,eu_west,direct,product_details,search_results,click,7396.34,6286.89,black,pro
7140,user_19,sess_1352,6,2024-01-13T22:47:10Z,night,january,tablet,ap_south,direct,search_results,product_details,click,1346.17,1144.24,black,pro
7141,user_19,sess_1352,7,2024-01-13T22:49:04Z,night,january,mobile,us_east,direct,product_details,search_results,scroll,6603.62,5613.08,red,pro
7142,user_19,sess_1352,8,2024-01-13T22:54:00Z,night,january,mobile,ap_south,direct,search_results,home,view,6517.71,5540.05,black,pro
7143,user_19,sess_1352,9,2024-01-13T22:58:22Z,night,january,tablet,us_east,paid_ads,home,search_results,hover,1668.16,1417.94,black,pro
7144,user_19,sess_1352,10,2024-01-13T23:01:37Z,night,january,desktop,ap_south,organic,search_results,home,view,7024.82,5971.1,black,pro
7145,user_19,sess_1352,11,2024-01-13T23:03:38Z,night,january,desktop,us_east,direct,home,search_results,scroll,3998.38,3398.62,black,pro
7146,user_19,sess_1352,12,2024-01-13T23:08:16Z,night,january,tablet,eu_west,paid_ads,search_results,home,click,6469.98,5499.48,black,pro
7147,user_19,sess_1352,13,2024-01-13T23:11:57Z,night,january,desktop,us_east,paid_ads,home,search_results,click,4574.49,3888.32,black,pro
7148,user_19,sess_1352,14,2024-01-13T23:15:20Z,night,january,desktop,ap_south,paid_ads,search_results,product_details,hover,2704.19,2298.56,black,pro
7149,user_19,sess_1352,15,2024-01-13T23:15:58Z,night,january,desktop,ap_south,organic,product_details,search_results,view,3213.24,2731.25,black,pro
7150,user_19,sess_1352,16,2024-01-13T23:17:50Z,night,january,tablet,ap_south,direct,search_results,product_details,hover,2749.76,2337.3,black,pro
7151,user_19,sess_1352,17,2024-01-13T23:18:41Z,night,january,tablet,us_east,organic,product_details,search_results,view,2404.1,2043.48,black,basic
7152,user_19,sess_1352,18,2024-01-13T23:23:26Z,night,january,tablet,us_east,paid_ads,search_results,home,hover,4245.87,3608.99,black,pro
7153,user_19,sess_1352,19,2024-01-13T23:24:52Z,night,january,mobile,us_east,organic,home,product_details,click,1467.66,1247.51,black,pro
7154,user_19,sess_1352,20,2024-01-13T23:25:30Z,night,january,mobile,us_east,paid_ads,product_details,search_results,scroll,3121.0,2652.85,black,pro
7155,user_19,sess_1352,21,2024-01-13T23:30:21Z,night,january,mobile,ap_south,paid_ads,search_results,product_details,view,3527.56,2998.43,black,pro
7156,user_19,sess_1352,22,2024-01-13T23:34:50Z,night,january,tablet,us_east,direct,product_details,search_results,click,1495.12,1270.85,black,pro
7157,user_19,sess_1352,23,2024-01-13T23:39:47Z,night,january,mobile,eu_west,organic,search_results,exit,scroll,3947.44,3355.32,black,pro
7158,user_81,sess_1353,0,2024-01-13T23:44:44Z,night,january,desktop,eu_west,organic,home,search_results,click,754.75,641.54,silver,basic
7159,user_81,sess_1353,1,2024-01-13T23:47:34Z,night,january,desktop,eu_west,organic,search_results,home,hover,698.79,593.97,blue,basic
7160,user_81,sess_1353,2,2024-01-13T23:48:01Z,night,january,mobile,eu_west,paid_ads,home,purchase,irrational_jump,693.62,589.58,black,basic
7161,user_81,sess_1353,3,2024-01-13T23:53:01Z,night,january,tablet,ap_south,paid_ads,purchase,exit,view,590.3,501.75,silver,pro
7162,user_56,sess_1354,0,2024-01-13T23:54:28Z,night,january,mobile,us_east,organic,home,search_results,view,7548.34,6416.09,black,pro
7163,user_56,sess_1354,1,2024-01-13T23:59:08Z,night,january,desktop,us_east,paid_ads,search_results,home,view,4998.72,4248.91,black,pro
7164,user_56,sess_1354,2,2024-01-14T00:04:04Z,night,january,tablet,eu_west,organic,home,search_results,click,3294.31,2800.16,black,pro
7165,user_56,sess_1354,3,2024-01-14T00:05:58Z,night,january,desktop,ap_south,direct,search_results,checkout,irrational_jump,4045.73,3438.87,green,pro
7166,user_56,sess_1354,4,2024-01-14T00:06:40Z,night,january,mobile,eu_west,organic,checkout,purchase,purchase,5935.6,5045.26,black,pro
7167,user_56,sess_1354,5,2024-01-14T00:08:20Z,night,january,tablet,ap_south,direct,purchase,exit,scroll,3152.51,2679.63,black,pro
7168,user_83,sess_1355,0,2024-01-14T00:10:50Z,night,january,tablet,eu_west,paid_ads,home,product_details,view,457.61,388.97,silver,basic
7169,user_83,sess_1355,1,2024-01-14T00:12:54Z,night,january,mobile,ap_south,paid_ads,product_details,search_results,hover,554.47,471.3,black,pro
7170,user_83,sess_1355,2,2024-01-14T00:17:38Z,night,january,mobile,us_east,organic,search_results,product_details,click,1112.34,945.49,silver,pro
7171,user_83,sess_1355,3,2024-01-14T00:22:12Z,night,january,tablet,eu_west,direct,product_details,cart,add_to_cart,510.75,434.14,red,standard
7172,user_83,sess_1355,4,2024-01-14T00:24:57Z,night,january,mobile,eu_west,paid_ads,cart,checkout,scroll,272.96,232.02,red,basic
7173,user_83,sess_1355,5,2024-01-14T00:28:03Z,night,january,tablet,us_east,paid_ads,checkout,exit,hover,420.17,357.14,silver,basic
7174,user_44,sess_1356,0,2024-01-14T00:29:00Z,night,january,mobile,eu_west,direct,home,search_results,view,3012.7,2560.79,black,pro
7175,user_44,sess_1356,1,2024-01-14T00:31:37Z,night,january,mobile,us_east,organic,search_results,product_details,click,4252.89,3614.96,black,pro
7176,user_44,sess_1356,2,2024-01-14T00:32:22Z,night,january,tablet,ap_south,organic,product_details,search_results,scroll,4263.83,3624.26,black,standard
7177,user_44,sess_1356,3,2024-01-14T00:35:30Z,night,january,tablet,us_east,organic,search_results,product_details,hover,5281.89,4489.61,black,pro
7178,user_44,sess_1356,4,2024-01-14T00:40:27Z,night,january,mobile,eu_west,direct,product_details,search_results,view,17062.6,14503.21,black,standard
7179,user_44,sess_1356,5,2024-01-14T00:41:05Z,night,january,tablet,ap_south,direct,search_results,product_details,hover,4886.53,4153.55,black,pro
7180,user_44,sess_1356,6,2024-01-14T00:45:40Z,night,january,mobile,ap_south,organic,product_details,search_results,hover,3103.72,2638.16,black,pro
7181,user_44,sess_1356,7,2024-01-14T00:47:06Z,night,january,desktop,eu_west,direct,search_results,home,view,5095.76,4331.4,black,pro
7182,user_44,sess_1356,8,2024-01-14T00:50:43Z,night,january,desktop,ap_south,paid_ads,home,search_results,scroll,3120.64,2652.54,silver,pro
7183,user_44,sess_1356,9,2024-01-14T00:55:42Z,night,january,mobile,ap_south,organic,search_results,product_details,click,1601.82,1361.55,black,pro
7184,user_44,sess_1356,10,2024-01-14T00:57:38Z,night,january,tablet,us_east,direct,product_details,search_results,click,1673.33,1422.33,black,pro
7185,user_44,sess_1356,11,2024-01-14T00:58:38Z,night,january,desktop,us_east,organic,search_results,home,hover,2969.52,2524.09,blue,pro
7186,user_44,sess_1356,12,2024-01-14T01:03:37Z,night,january,mobile,us_east,paid_ads,home,product_details,view,2042.34,1735.99,silver,pro
7187,user_44,sess_1356,13,2024-01-14T01:04:32Z,night,january,tablet,eu_west,paid_ads,product_details,search_results,view,3218.69,2735.89,black,pro
7188,user_44,sess_1356,14,2024-01-14T01:06:46Z,night,january,tablet,ap_south,paid_ads,search_results,exit,click,4963.92,4219.33,green,pro
7189,user_37,sess_1357,0,2024-01-14T01:08:16Z,night,january,mobile,us_east,paid_ads,home,product_details,view,2834.92,2409.68,black,pro
7190,user_37,sess_1357,1,2024-01-14T01:12:22Z,night,january,desktop,eu_west,organic,product_details,exit,scroll,1371.54,1165.81,black,pro
7191,user_7,sess_1358,0,2024-01-14T01:14:49Z,night,january,tablet,us_east,organic,home,search_results,scroll,4393.48,3734.46,black,pro
7192,user_7,sess_1358,1,2024-01-14T01:15:17Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,click,2698.17,2293.44,black,pro
7193,user_7,sess_1358,2,2024-01-14T01:16:26Z,night,january,desktop,eu_west,paid_ads,product_details,search_results,hover,3011.36,2559.66,black,pro
7194,user_7,sess_1358,3,2024-01-14T01:21:16Z,night,january,tablet,ap_south,direct,search_results,product_details,view,10297.25,8752.66,black,standard
7195,user_7,sess_1358,4,2024-01-14T01:22:35Z,night,january,tablet,us_east,paid_ads,product_details,search_results,view,5285.75,4492.89,black,pro
7196,user_7,sess_1358,5,2024-01-14T01:26:09Z,night,january,desktop,eu_west,organic,search_results,product_details,hover,5998.15,5098.43,black,pro
7197,user_7,sess_1358,6,2024-01-14T01:29:11Z,night,january,desktop,us_east,organic,product_details,exit,click,2869.75,2439.29,black,standard
7198,user_101,sess_1359,0,2024-01-14T01:31:19Z,night,january,mobile,us_east,paid_ads,home,search_results,click,1463.92,1244.33,silver,standard
7199,user_101,sess_1359,1,2024-01-14T01:32:12Z,night,january,mobile,eu_west,paid_ads,search_results,home,hover,366.66,311.66,green,pro
7200,user_101,sess_1359,2,2024-01-14T01:33:47Z,night,january,desktop,us_east,paid_ads,home,search_results,view,266.68,226.68,black,basic
7201,user_101,sess_1359,3,2024-01-14T01:37:21Z,night,january,desktop,us_east,organic,search_results,product_details,scroll,1633.38,1388.37,green,pro
7202,user_101,sess_1359,4,2024-01-14T01:42:15Z,night,january,desktop,ap_south,direct,product_details,cart,add_to_cart,228.66,194.36,silver,pro
7203,user_101,sess_1359,5,2024-01-14T01:42:56Z,night,january,tablet,eu_west,organic,cart,checkout,hover,447.22,380.14,black,basic
7204,user_101,sess_1359,6,2024-01-14T01:44:32Z,night,january,desktop,ap_south,direct,checkout,purchase,purchase,732.15,622.33,black,basic
7205,user_101,sess_1359,7,2024-01-14T01:45:38Z,night,january,mobile,eu_west,direct,purchase,exit,click,477.26,405.67,silver,basic
7206,user_98,sess_1360,0,2024-01-14T01:46:50Z,night,january,mobile,us_east,paid_ads,home,exit,click,407.16,346.09,black,pro
7207,user_88,sess_1361,0,2024-01-14T01:47:14Z,night,january,desktop,ap_south,direct,home,search_results,scroll,567.34,482.24,silver,standard
7208,user_88,sess_1361,1,2024-01-14T01:51:40Z,night,january,mobile,eu_west,paid_ads,search_results,product_details,click,549.92,467.43,silver,pro
7209,user_88,sess_1361,2,2024-01-14T01:54:48Z,night,january,mobile,ap_south,paid_ads,product_details,cart,add_to_cart,600.46,510.39,red,standard
7210,user_88,sess_1361,3,2024-01-14T01:57:04Z,night,january,tablet,us_east,paid_ads,cart,checkout,hover,1044.77,888.05,red,pro
7211,user_88,sess_1361,4,2024-01-14T02:00:52Z,night,january,tablet,ap_south,paid_ads,checkout,purchase,purchase,754.18,641.05,red,standard
7212,user_88,sess_1361,5,2024-01-14T02:02:44Z,night,january,mobile,ap_south,paid_ads,purchase,exit,scroll,505.57,429.73,silver,pro
7213,user_85,sess_1362,0,2024-01-14T02:07:12Z,night,january,tablet,ap_south,organic,home,search_results,view,640.34,544.29,green,basic
7214,user_85,sess_1362,1,2024-01-14T02:08:00Z,night,january,mobile,ap_south,organic,search_results,product_details,scroll,135.79,115.42,silver,basic
7215,user_85,sess_1362,2,2024-01-14T02:10:38Z,night,january,desktop,ap_south,direct,product_details,search_results,click,522.7,444.3,red,basic
7216,user_85,sess_1362,3,2024-01-14T02:11:01Z,night,january,desktop,ap_south,organic,search_results,exit,click,666.79,566.77,red,basic
7217,user_18,sess_1363,0,2024-01-14T02:14:16Z,night,january,tablet,eu_west,paid_ads,home,product_details,view,2350.07,1997.56,black,pro
7218,user_18,sess_1363,1,2024-01-14T02:14:59Z,night,january,desktop,eu_west,organic,product_details,search_results,view,2746.78,2334.76,black,pro
7219,user_18,sess_1363,2,2024-01-14T02:18:36Z,night,january,tablet,us_east,paid_ads,search_results,product_details,view,5300.5,4505.43,black,standard
7220,user_18,sess_1363,3,2024-01-14T02:22:26Z,night,january,mobile,eu_west,paid_ads,product_details,exit,click,2027.12,1723.05,black,pro
7221,user_53,sess_1364,0,2024-01-14T02:23:21Z,night,january,mobile,eu_west,paid_ads,home,search_results,click,5378.97,4572.12,black,pro
7222,user_53,sess_1364,1,2024-01-14T02:27:30Z,night,january,tablet,us_east,paid_ads,search_results,product_details,hover,7661.08,6511.92,black,pro
7223,user_53,sess_1364,2,2024-01-14T02:31:01Z,night,january,tablet,ap_south,paid_ads,product_details,exit,click,2783.49,2365.97,black,pro
7224,user_11,sess_1365,0,2024-01-14T02:33:31Z,night,january,desktop,eu_west,organic,home,product_details,scroll,2041.11,1734.94,black,standard
7225,user_11,sess_1365,1,2024-01-14T02:36:51Z,night,january,desktop,us_east,direct,product_details,exit,hover,2406.11,2045.19,silver,pro
7226,user_55,sess_1366,0,2024-01-14T02:38:29Z,night,january,desktop,ap_south,paid_ads,home,exit,click,7331.72,6231.96,black,pro
7227,user_91,sess_1367,0,2024-01-14T02:41:52Z,night,january,tablet,us_east,paid_ads,home,search_results,view,328.6,279.31,black,basic
7228,user_91,sess_1367,1,2024-01-14T02:46:03Z,night,january,desktop,us_east,organic,search_results,product_details,view,337.78,287.11,red,pro
7229,user_91,sess_1367,2,2024-01-14T02:47:09Z,night,january,mobile,ap_south,paid_ads,product_details,exit,hover,227.02,192.97,blue,pro
7230,user_22,sess_1368,0,2024-01-14T02:52:03Z,night,january,mobile,eu_west,direct,home,search_results,hover,2719.98,2311.98,black,pro
7231,user_22,sess_1368,1,2024-01-14T02:53:48Z,night,january,desktop,eu_west,organic,search_results,exit,scroll,3692.07,3138.26,black,pro
7232,user_27,sess_1369,0,2024-01-14T02:57:33Z,night,january,tablet,ap_south,paid_ads,home,product_details,view,6750.32,5737.77,black,pro
7233,user_27,sess_1369,1,2024-01-14T02:57:53Z,night,january,tablet,ap_south,direct,product_details,search_results,click,2838.52,2412.74,black,pro
7234,user_27,sess_1369,2,2024-01-14T03:00:15Z,night,january,tablet,eu_west,direct,search_results,home,view,4357.51,3703.88,black,pro
7235,user_27,sess_1369,3,2024-01-14T03:03:48Z,night,january,mobile,eu_west,paid_ads,home,search_results,scroll,2429.34,2064.94,black,standard
7236,user_27,sess_1369,4,2024-01-14T03:04:04Z,night,january,desktop,eu_west,direct,search_results,product_details,hover,1878.84,1597.01,black,standard
7237,user_27,sess_1369,5,2024-01-14T03:04:53Z,night,january,mobile,us_east,paid_ads,product_details,search_results,view,6212.72,5280.81,black,pro
7238,user_27,sess_1369,6,2024-01-14T03:08:07Z,night,january,mobile,us_east,organic,search_results,home,click,3638.84,3093.01,black,pro
7239,user_27,sess_1369,7,2024-01-14T03:08:39Z,night,january,desktop,us_east,organic,home,search_results,hover,4553.83,3870.76,black,basic
7240,user_27,sess_1369,8,2024-01-14T03:09:22Z,night,january,desktop,ap_south,organic,search_results,product_details,click,3583.92,3046.33,black,pro
7241,user_27,sess_1369,9,2024-01-14T03:09:58Z,night,january,desktop,eu_west,direct,product_details,search_results,scroll,1585.45,1347.63,black,pro
7242,user_27,sess_1369,10,2024-01-14T03:11:32Z,night,january,mobile,eu_west,direct,search_results,home,scroll,5282.67,4490.27,black,pro
7243,user_27,sess_1369,11,2024-01-14T03:16:23Z,night,january,desktop,us_east,direct,home,search_results,view,2361.33,2007.13,black,pro
7244,user_27,sess_1369,12,2024-01-14T03:16:52Z,night,january,tablet,ap_south,organic,search_results,exit,click,4233.46,3598.44,black,pro
7245,user_85,sess_1370,0,2024-01-14T03:21:00Z,night,january,tablet,ap_south,organic,home,search_results,hover,318.25,270.51,red,pro
7246,user_85,sess_1370,1,2024-01-14T03:22:27Z,night,january,desktop,eu_west,direct,search_results,home,hover,328.69,279.39,blue,standard
7247,user_85,sess_1370,2,2024-01-14T03:25:00Z,night,january,mobile,eu_west,organic,home,product_details,scroll,404.61,343.92,black,standard
7248,user_85,sess_1370,3,2024-01-14T03:27:45Z,night,january,tablet,ap_south,paid_ads,product_details,cart,add_to_cart,358.18,304.45,green,basic
7249,user_85,sess_1370,4,2024-01-14T03:32:41Z,night,january,tablet,eu_west,direct,cart,product_details,click,304.59,258.9,silver,pro
7250,user_85,sess_1370,5,2024-01-14T03:35:52Z,night,january,desktop,eu_west,direct,product_details,cart,add_to_cart,1605.5,1364.67,green,pro
7251,user_85,sess_1370,6,2024-01-14T03:39:14Z,night,january,desktop,ap_south,organic,cart,checkout,scroll,556.07,472.66,red,pro
7252,user_85,sess_1370,7,2024-01-14T03:41:44Z,night,january,tablet,ap_south,paid_ads,checkout,purchase,purchase,248.63,211.34,blue,pro
7253,user_85,sess_1370,8,2024-01-14T03:45:04Z,night,january,mobile,eu_west,organic,purchase,exit,click,311.86,265.08,red,standard
7254,user_11,sess_1371,0,2024-01-14T03:50:00Z,night,january,desktop,eu_west,paid_ads,home,search_results,view,2233.88,1898.8,black,pro
7255,user_11,sess_1371,1,2024-01-14T03:54:19Z,night,january,mobile,ap_south,direct,search_results,home,click,2623.6,2230.06,black,pro
7256,user_11,sess_1371,2,2024-01-14T03:55:13Z,night,january,mobile,eu_west,direct,home,search_results,click,4730.52,4020.94,black,pro
7257,user_11,sess_1371,3,2024-01-14T03:59:02Z,night,january,desktop,ap_south,paid_ads,search_results,product_details,click,3692.63,3138.74,black,pro
7258,user_11,sess_1371,4,2024-01-14T04:01:41Z,night,january,tablet,us_east,paid_ads,product_details,exit,irrational_jump,3320.36,2822.31,black,pro
