event_index,user_id,session_id,step_index,timestamp,time_of_day,month,device,region,traffic,current_page,next_page,action,price,discounted_price,color,model_type,is_drifted,action_flag,rolling_cr,price_smooth,price_norm
984,user_33,sess_214,10,2024-01-02T18:57:25Z,evening,january,desktop,ap_south,organic,purchase,checkout,irrational_jump,851.43,723.72,blue,basic,0,0,0.12,770.3578,-0.6204164304132299
985,user_33,sess_214,11,2024-01-02T18:59:57Z,evening,january,desktop,ap_south,paid_ads,checkout,purchase,purchase,419.56,356.63,black,standard,0,0,0.12,731.3577,-0.8259684213633176
986,user_33,sess_214,12,2024-01-02T19:03:09Z,evening,january,desktop,eu_west,direct,purchase,,scroll,656.04,557.63,green,standard,0,0,0.12,717.7176,-0.7134138683268095
987,user_29,sess_215,0,2024-01-02T19:07:43Z,evening,january,mobile,eu_west,paid_ads,home,search_results,click,1368.78,1163.46,blue,pro,0,0,0.12,703.9163000000001,-0.3741795477447696
988,user_29,sess_215,1,2024-01-02T19:11:17Z,evening,january,desktop,us_east,paid_ads,search_results,product_details,hover,540.71,459.6,black,pro,0,0,0.12,704.8562000000001,-0.768306107001118
989,user_29,sess_215,2,2024-01-02T19:13:18Z,evening,january,mobile,us_east,organic,product_details,,scroll,469.18,398.8,blue,pro,0,0,0.11,702.3786,-0.8023513843129474
990,user_77,sess_216,0,2024-01-02T19:17:44Z,evening,january,mobile,us_east,paid_ads,home,,hover,322.38,274.02,red,standard,0,0,0.11,703.0165000000001,-0.8722220219387906
991,user_6,sess_217,0,2024-01-02T19:18:08Z,evening,january,tablet,us_east,organic,home,search_results,scroll,320.12,272.1,blue,basic,0,0,0.1,698.2225999999999,-0.8732976870684528
992,user_6,sess_217,1,2024-01-02T19:21:15Z,evening,january,desktop,eu_west,direct,search_results,,scroll,878.08,746.37,green,standard,0,0,0.1,699.8963,-0.6077321491276119
993,user_100,sess_218,0,2024-01-02T19:24:31Z,evening,january,tablet,ap_south,paid_ads,home,search_results,scroll,1284.2,1091.57,silver,pro,0,0,0.1,702.9639999999999,-0.414436077243365
994,user_100,sess_218,1,2024-01-02T19:25:39Z,evening,january,mobile,us_east,paid_ads,search_results,home,click,518.2,440.47,silver,pro,0,0,0.1,701.8879,-0.779019922075762
995,user_100,sess_218,2,2024-01-02T19:26:46Z,evening,january,mobile,eu_west,organic,home,search_results,view,501.79,426.52,black,basic,0,0,0.1,667.3195,-0.7868303932163621
996,user_100,sess_218,3,2024-01-02T19:29:30Z,evening,january,mobile,ap_south,direct,search_results,product_details,view,565.44,480.62,silver,pro,0,0,0.1,636.8292,-0.7565356651176909
997,user_100,sess_218,4,2024-01-02T19:32:36Z,evening,january,desktop,us_east,organic,product_details,cart,add_to_cart,976.06,829.65,black,basic,0,1,0.11,634.5644,-0.5610977821345593
998,user_100,sess_218,5,2024-01-02T19:36:53Z,evening,january,tablet,eu_west,direct,cart,checkout,hover,343.4,291.89,blue,standard,0,0,0.11,629.9849,-0.8622173843168885
999,user_100,sess_218,6,2024-01-02T19:39:13Z,evening,january,mobile,us_east,direct,checkout,purchase,purchase,615.09,522.83,red,pro,0,0,0.11,628.0431,-0.7329043493266615
1000,user_100,sess_218,7,2024-01-02T19:42:59Z,evening,january,mobile,eu_west,organic,purchase,,hover,889.08,755.72,black,pro,0,0,0.11,628.0955,-0.6024966108858933
1001,user_98,sess_219,0,2024-01-02T19:43:19Z,evening,january,desktop,eu_west,organic,home,search_results,hover,701.44,596.22,silver,standard,0,0,0.11,628.3985,-0.6918053741291713
1002,user_98,sess_219,1,2024-01-02T19:47:16Z,evening,january,tablet,us_east,paid_ads,search_results,product_details,scroll,141.31,120.11,red,pro,0,0,0.11,624.9822,-0.9584037409776968
1003,user_98,sess_219,2,2024-01-02T19:51:57Z,evening,january,tablet,ap_south,direct,product_details,cart,add_to_cart,766.26,651.32,black,standard,0,1,0.11,628.8993,-0.6609537751447901
1004,user_98,sess_219,3,2024-01-02T19:54:52Z,evening,january,tablet,eu_west,direct,cart,product_details,scroll,704.99,599.24,black,basic,0,0,0.11,630.6959,-0.6901157231511622
1005,user_98,sess_219,4,2024-01-02T19:56:52Z,evening,january,desktop,ap_south,direct,product_details,cart,add_to_cart,1085.09,922.33,black,standard,0,1,0.12,635.0715,-0.5092040789986896
1006,user_98,sess_219,5,2024-01-02T20:00:34Z,evening,january,desktop,ap_south,paid_ads,cart,checkout,hover,1222.59,1039.2,silver,pro,0,0,0.12,641.802,-0.4437598509772084
1007,user_98,sess_219,6,2024-01-02T20:01:53Z,evening,january,tablet,ap_south,direct,checkout,purchase,purchase,1053.68,895.63,green,standard,0,0,0.12,641.0458,-0.5241539204689056
1008,user_98,sess_219,7,2024-01-02T20:06:34Z,evening,january,tablet,eu_west,organic,purchase,checkout,irrational_jump,566.97,481.92,blue,standard,0,0,0.12,639.2503,-0.7558074493440701
1009,user_98,sess_219,8,2024-01-02T20:09:24Z,evening,january,mobile,eu_west,direct,checkout,purchase,purchase,245.08,208.32,silver,pro,0,0,0.11,638.1443999999999,-0.9090135770374125
1010,user_98,sess_219,9,2024-01-02T20:13:58Z,evening,january,desktop,eu_west,paid_ads,purchase,,view,480.24,408.2,blue,basic,0,0,0.11,639.7506000000001,-0.7970872885899105
122,user_21,sess_22,0,2024-01-01T05:31:08Z,morning,january,tablet,eu_west,organic,home,,hover,562.11,477.79,black,pro,0,0,0.11,638.4223000000001,-0.7581206053308656
1011,user_94,sess_220,0,2024-01-02T20:14:15Z,evening,january,desktop,eu_west,direct,home,product_details,scroll,164.22,139.59,green,pro,0,0,0.11,635.1818999999999,-0.9474995426942631
1012,user_94,sess_220,1,2024-01-02T20:15:41Z,evening,january,desktop,ap_south,paid_ads,product_details,cart,add_to_cart,1143.82,972.25,silver,standard,0,1,0.12,638.8178,-0.48125106436813253
1013,user_94,sess_220,2,2024-01-02T20:17:34Z,evening,january,desktop,us_east,organic,cart,checkout,click,741.12,629.95,black,standard,0,0,0.12,639.3116,-0.6729193598172268
1014,user_94,sess_220,3,2024-01-02T20:18:20Z,evening,january,mobile,eu_west,paid_ads,checkout,purchase,purchase,517.92,440.23,green,basic,0,0,0.12,639.2262,-0.7791531903219148
1015,user_94,sess_220,4,2024-01-02T20:23:04Z,evening,january,tablet,eu_west,paid_ads,purchase,,hover,497.9,423.21,green,standard,0,0,0.11,640.63,-0.7886818699218424
1016,user_54,sess_221,0,2024-01-02T20:27:04Z,evening,january,mobile,us_east,paid_ads,home,search_results,click,489.06,415.7,silver,pro,0,0,0.11,642.9606,-0.7928893388360962
1017,user_54,sess_221,1,2024-01-02T20:28:24Z,evening,january,tablet,us_east,direct,search_results,,view,194.16,165.04,green,standard,0,0,0.11,638.8255,-0.9332493595163492
1018,user_60,sess_222,0,2024-01-02T20:28:55Z,evening,january,tablet,eu_west,organic,home,search_results,view,349.12,296.75,silver,pro,0,0,0.11,639.388,-0.859494904431195
1019,user_60,sess_222,1,2024-01-02T20:30:11Z,evening,january,desktop,eu_west,direct,search_results,product_details,view,390.68,332.08,blue,basic,0,0,0.11,637.9991,-0.8397140890379385
1020,user_60,sess_222,2,2024-01-02T20:33:01Z,evening,january,tablet,eu_west,organic,product_details,cart,add_to_cart,939.01,798.16,blue,basic,0,1,0.12,643.6101,-0.5787320268487112
1021,user_60,sess_222,3,2024-01-02T20:35:52Z,evening,january,mobile,us_east,paid_ads,cart,checkout,click,409.04,347.68,black,basic,0,0,0.12,644.3447,-0.8309754997544884
1022,user_60,sess_222,4,2024-01-02T20:39:05Z,evening,january,desktop,ap_south,direct,checkout,purchase,purchase,659.35,560.45,red,basic,0,0,0.12,645.4931,-0.7118384472740742
1023,user_60,sess_222,5,2024-01-02T20:42:12Z,evening,january,mobile,ap_south,paid_ads,purchase,,scroll,498.87,424.04,silver,standard,0,0,0.12,639.9736,-0.7882201906405273
1024,user_58,sess_223,0,2024-01-02T20:46:17Z,evening,january,tablet,ap_south,paid_ads,home,search_results,view,350.54,297.96,silver,basic,0,0,0.12,639.3693,-0.8588190440399913
1025,user_58,sess_223,1,2024-01-02T20:50:01Z,evening,january,tablet,eu_west,paid_ads,search_results,product_details,view,624.48,530.81,blue,pro,0,0,0.12,643.4282,-0.7284351035003218
1026,user_58,sess_223,2,2024-01-02T20:52:38Z,evening,january,tablet,ap_south,paid_ads,product_details,cart,add_to_cart,540.94,459.8,silver,pro,0,1,0.13,642.8016,-0.7681966366560639
1027,user_58,sess_223,3,2024-01-02T20:55:31Z,evening,january,tablet,ap_south,paid_ads,cart,,scroll,935.1,794.84,green,basic,0,0,0.13,642.2629999999999,-0.5805930227146311
1028,user_96,sess_224,0,2024-01-02T20:56:13Z,evening,january,mobile,ap_south,paid_ads,home,search_results,view,447.21,380.13,black,standard,0,0,0.13,639.5946,-0.8128081820557252
1029,user_96,sess_224,1,2024-01-02T20:58:00Z,evening,january,mobile,ap_south,paid_ads,search_results,product_details,click,393.92,334.83,black,basic,0,0,0.13,640.5659,-0.8381719850467414
1030,user_96,sess_224,2,2024-01-02T21:00:59Z,night,january,desktop,eu_west,organic,product_details,,view,827.38,703.27,green,basic,0,0,0.13,643.0489,-0.6318632208417143
1031,user_53,sess_225,0,2024-01-02T21:01:26Z,night,january,mobile,ap_south,organic,home,search_results,view,498.62,423.83,black,basic,0,0,0.13,639.7512,-0.7883391801460209
1032,user_53,sess_225,1,2024-01-02T21:04:07Z,night,january,desktop,ap_south,organic,search_results,,hover,865.41,735.6,red,basic,0,0,0.12,643.9968,-0.6137625372660277
1033,user_7,sess_226,0,2024-01-02T21:07:08Z,night,january,desktop,us_east,direct,home,product_details,view,416.3,353.86,red,pro,0,0,0.12,644.0054,-0.8275200445149542
1034,user_7,sess_226,1,2024-01-02T21:10:08Z,night,january,mobile,us_east,paid_ads,product_details,search_results,view,587.0,498.95,blue,pro,0,0,0.12,645.6566,-0.7462740101639227
1035,user_7,sess_226,2,2024-01-02T21:12:24Z,night,january,desktop,us_east,direct,search_results,product_details,view,401.5,341.27,green,pro,0,0,0.12,644.7302000000001,-0.8345642232401754
1036,user_7,sess_226,3,2024-01-02T21:16:36Z,night,january,mobile,us_east,direct,product_details,,irrational_jump,360.12,306.1,green,basic,0,0,0.11,645.2793,-0.8542593661894765
1037,user_70,sess_227,0,2024-01-02T21:17:42Z,night,january,tablet,eu_west,direct,home,search_results,hover,180.91,153.77,blue,standard,0,0,0.11,641.0799,-0.9395558033075102
1038,user_70,sess_227,1,2024-01-02T21:18:39Z,night,january,desktop,ap_south,organic,search_results,home,scroll,491.28,417.59,black,standard,0,0,0.11,639.8330000000001,-0.7918327120273131
1039,user_70,sess_227,2,2024-01-02T21:20:59Z,night,january,mobile,us_east,direct,home,search_results,click,333.28,283.29,green,standard,0,0,0.11,636.9322999999999,-0.8670340794992696
1040,user_70,sess_227,3,2024-01-02T21:23:42Z,night,january,desktop,ap_south,direct,search_results,home,click,487.92,414.73,silver,basic,0,0,0.11,636.4732,-0.7934319309811471
1041,user_70,sess_227,4,2024-01-02T21:27:11Z,night,january,mobile,us_east,paid_ads,home,search_results,hover,394.49,335.32,black,pro,0,0,0.11,637.4052,-0.837900688974216
1042,user_70,sess_227,5,2024-01-02T21:31:59Z,night,january,mobile,ap_south,paid_ads,search_results,product_details,view,316.52,269.04,green,basic,0,0,0.11,635.7647999999999,-0.8750111359475606
1043,user_70,sess_227,6,2024-01-02T21:34:37Z,night,january,desktop,ap_south,direct,product_details,cart,add_to_cart,1105.5,939.67,black,basic,0,1,0.12,633.4383,-0.4994897757701918
1044,user_70,sess_227,7,2024-01-02T21:37:05Z,night,january,desktop,us_east,direct,cart,checkout,hover,777.97,661.27,black,pro,0,0,0.12,635.1113,-0.6553803067074698
1045,user_70,sess_227,8,2024-01-02T21:40:08Z,night,january,mobile,ap_south,direct,checkout,purchase,purchase,613.51,521.48,red,pro,0,0,0.12,637.5964,-0.733656363001381
1046,user_70,sess_227,9,2024-01-02T21:40:25Z,night,january,desktop,ap_south,organic,purchase,,click,401.97,341.67,black,pro,0,0,0.12,634.2592000000001,-0.8343405229698474
1047,user_100,sess_228,0,2024-01-02T21:41:19Z,night,january,tablet,us_east,direct,home,search_results,click,654.15,556.03,green,pro,0,0,0.11,627.3186999999999,-0.714313428988341
1048,user_100,sess_228,1,2024-01-02T21:44:46Z,night,january,mobile,eu_west,direct,search_results,product_details,view,308.19,261.96,black,standard,0,0,0.11,623.8941,-0.8789758662706074
1049,user_100,sess_228,2,2024-01-02T21:46:39Z,night,january,tablet,ap_south,direct,product_details,cart,irrational_jump,576.44,489.97,green,basic,0,0,0.11,624.6320000000001,-0.7513001268759724
1050,user_100,sess_228,3,2024-01-02T21:48:32Z,night,january,mobile,eu_west,direct,cart,checkout,scroll,233.7,198.64,red,standard,0,0,0.11,616.4792,-0.9144299793274812
1051,user_100,sess_228,4,2024-01-02T21:49:05Z,night,january,mobile,us_east,organic,checkout,purchase,purchase,395.36,336.06,blue,pro,0,0,0.11,616.1772,-0.8374866054950982
1052,user_100,sess_228,5,2024-01-02T21:52:42Z,night,january,tablet,us_east,paid_ads,purchase,,scroll,204.98,174.23,red,basic,0,0,0.11,609.2581,-0.9280994937185861
1053,user_94,sess_229,0,2024-01-02T21:54:26Z,night,january,tablet,us_east,paid_ads,home,search_results,hover,787.54,669.41,red,basic,0,0,0.11,613.0179,-0.6508253884371747
1054,user_94,sess_229,1,2024-01-02T21:57:01Z,night,january,tablet,ap_south,direct,search_results,product_details,hover,690.95,587.31,red,pro,0,0,0.11,615.4812000000001,-0.6967981737796829
1055,user_94,sess_229,2,2024-01-02T21:57:17Z,night,january,desktop,eu_west,direct,product_details,search_results,view,833.29,708.3,black,standard,0,0,0.11,620.3045999999999,-0.6290503089318455
1056,user_94,sess_229,3,2024-01-02T21:59:52Z,night,january,tablet,us_east,organic,search_results,home,view,340.58,289.49,red,standard,0,0,0.11,617.8144,-0.8635595859388564
1057,user_94,sess_229,4,2024-01-02T22:02:29Z,night,january,mobile,eu_west,organic,home,search_results,click,315.86,268.48,black,standard,0,0,0.11,612.9748000000001,-0.8753252682420637
1058,user_94,sess_229,5,2024-01-02T22:02:56Z,night,january,mobile,us_east,organic,search_results,home,view,710.96,604.32,black,basic,0,0,0.11,609.8481,-0.687274253759975
1059,user_94,sess_229,6,2024-01-02T22:05:59Z,night,january,desktop,us_east,paid_ads,home,product_details,click,697.1,592.53,blue,standard,0,0,0.11,607.825,-0.6938710319445404
1060,user_94,sess_229,7,2024-01-02T22:09:05Z,night,january,mobile,eu_west,paid_ads,product_details,search_results,hover,219.85,186.87,black,basic,0,0,0.11,605.6235,-0.9210219979318268
1061,user_94,sess_229,8,2024-01-02T22:11:21Z,night,january,tablet,eu_west,paid_ads,search_results,product_details,view,386.06,328.15,black,pro,0,0,0.11,606.0092,-0.8419130150994604
1062,user_94,sess_229,9,2024-01-02T22:12:39Z,night,january,tablet,us_east,organic,product_details,search_results,hover,1206.41,1025.45,red,basic,0,0,0.1,611.6522,-0.45146085177275425
1063,user_94,sess_229,10,2024-01-02T22:13:25Z,night,january,mobile,us_east,paid_ads,search_results,product_details,click,806.23,685.3,black,standard,0,0,0.1,615.3865,-0.641929733006473
1064,user_94,sess_229,11,2024-01-02T22:14:08Z,night,january,mobile,ap_south,direct,product_details,cart,add_to_cart,481.04,408.88,green,basic,0,1,0.11,614.1594,-0.796706522172331
1065,user_94,sess_229,12,2024-01-02T22:16:22Z,night,january,desktop,eu_west,direct,cart,product_details,click,297.48,252.86,black,pro,0,0,0.11,609.8131,-0.8840733766859534
1066,user_94,sess_229,13,2024-01-02T22:17:28Z,night,january,desktop,ap_south,direct,product_details,cart,add_to_cart,337.1,286.54,blue,pro,0,1,0.12,608.8783,-0.8652159198553274
1067,user_94,sess_229,14,2024-01-02T22:19:21Z,night,january,tablet,us_east,paid_ads,cart,checkout,scroll,440.32,374.27,red,basic,0,0,0.12,607.4655,-0.8160875328271289
1068,user_94,sess_229,15,2024-01-02T22:23:56Z,night,january,desktop,us_east,organic,checkout,purchase,purchase,269.41,229.0,blue,standard,0,0,0.12,595.7646000000001,-0.897433518362775
1069,user_94,sess_229,16,2024-01-02T22:25:21Z,night,january,tablet,ap_south,direct,purchase,,click,1001.49,851.27,silver,basic,0,0,0.11,598.72,-0.5489941696357501
123,user_59,sess_23,0,2024-01-01T05:32:01Z,morning,january,tablet,eu_west,organic,home,,click,308.31,262.06,red,pro,0,0,0.11,595.8304,-0.8789187513079706
1070,user_39,sess_230,0,2024-01-02T22:30:13Z,night,january,desktop,eu_west,organic,home,product_details,hover,951.21,808.53,silver,basic,0,0,0.11,597.8435,-0.5729253389806234
1071,user_39,sess_230,1,2024-01-02T22:34:53Z,night,january,desktop,eu_west,organic,product_details,,view,302.14,256.82,green,pro,0,0,0.11,591.3557,-0.8818554123035527
1072,user_25,sess_231,0,2024-01-02T22:36:51Z,night,january,tablet,ap_south,direct,home,search_results,click,1405.68,1194.83,silver,standard,0,0,0.11,597.7701999999999,-0.3566166967339139
1073,user_25,sess_231,1,2024-01-02T22:39:57Z,night,january,mobile,eu_west,organic,search_results,,click,433.35,368.35,silver,standard,0,0,0.11,587.9870000000001,-0.8194049602402905
1074,user_0,sess_232,0,2024-01-02T22:42:06Z,night,january,tablet,eu_west,paid_ads,home,,click,547.48,465.36,silver,standard,0,0,0.1,583.965,-0.7650838711923512
1075,user_48,sess_233,0,2024-01-02T22:44:06Z,night,january,mobile,eu_west,organic,home,search_results,irrational_jump,430.41,365.85,green,pro,0,0,0.1,583.1282,-0.8208042768248952
1076,user_48,sess_233,1,2024-01-02T22:49:05Z,night,january,mobile,us_east,organic,search_results,product_details,hover,438.95,373.11,red,basic,0,0,0.1,583.34,-0.8167395953172338
1077,user_48,sess_233,2,2024-01-02T22:51:01Z,night,january,desktop,ap_south,organic,product_details,,scroll,516.86,439.33,blue,basic,0,0,0.1,583.2904,-0.7796577058252075
1078,user_22,sess_234,0,2024-01-02T22:52:56Z,night,january,tablet,us_east,direct,home,search_results,view,479.71,407.75,red,pro,0,0,0.1,583.201,-0.7973395463415569
1079,user_22,sess_234,1,2024-01-02T22:54:07Z,night,january,desktop,ap_south,organic,search_results,,hover,1214.28,1032.14,blue,basic,0,0,0.09,588.6025,-0.4477150621398157
1080,user_67,sess_235,0,2024-01-02T22:58:04Z,night,january,mobile,us_east,paid_ads,home,search_results,scroll,773.61,657.57,black,basic,0,0,0.09,590.3167,-0.6574554836832782
1081,user_67,sess_235,1,2024-01-02T23:01:32Z,night,january,mobile,ap_south,paid_ads,search_results,home,scroll,462.05,392.74,silver,basic,0,0,0.09,588.5397,-0.805744965009625
1082,user_67,sess_235,2,2024-01-02T23:03:23Z,night,january,mobile,ap_south,direct,home,search_results,scroll,517.46,439.84,black,basic,0,0,0.09,585.2,-0.779372131012023
1083,user_67,sess_235,3,2024-01-02T23:04:42Z,night,january,tablet,us_east,direct,search_results,product_details,scroll,682.96,580.52,black,pro,0,0,0.09,587.8340000000001,-0.7006010783752584
1084,user_67,sess_235,4,2024-01-02T23:05:30Z,night,january,desktop,ap_south,direct,product_details,search_results,hover,300.55,255.47,red,standard,0,0,0.09,584.2791000000001,-0.882612185558492
1085,user_67,sess_235,5,2024-01-02T23:07:16Z,night,january,desktop,eu_west,paid_ads,search_results,product_details,click,586.43,498.47,blue,standard,0,0,0.09,576.4556,-0.7465453062364481
1086,user_67,sess_235,6,2024-01-02T23:10:56Z,night,january,mobile,us_east,organic,product_details,cart,add_to_cart,751.15,638.48,silver,pro,0,1,0.1,578.56,-0.6681455008568234
